1.025e+05,1.0247e+05,1.0085e+05,0.00028281,-0.011247,0.066493
1.0207e+05,1.0247e+05,1.0161e+05,8.9766e-05,-0.010098,0.066478
1.021e+05,1.0293e+05,1.0079e+05,-0.0028871,-0.0096454,0.066848
1.0237e+05,1.0316e+05,1.0164e+05,-0.0025577,-0.010188,0.067133
1.0204e+05,1.027e+05,1.0105e+05,0.0013756,-0.010162,0.066594
1.0233e+05,1.0253e+05,1.0115e+05,0.0016609,-0.0095909,0.066249
1.022e+05,1.0243e+05,1.0141e+05,-0.0014856,-0.0093505,0.066511
1.0204e+05,1.0286e+05,1.0076e+05,-0.0018433,-0.0099537,0.067103
1.0256e+05,1.0312e+05,1.0154e+05,0.002131,-0.0104,0.066522
1.0204e+05,1.0279e+05,1.0079e+05,0.002964,-0.0091472,0.065894
1.0204e+05,1.025e+05,1.0154e+05,0.00032892,-0.0086402,0.066314
1.0253e+05,1.0243e+05,1.0082e+05,0.00064968,-0.0095695,0.066328
1.0201e+05,1.0276e+05,1.0164e+05,0.0036,-0.009841,0.065952
1.0217e+05,1.0312e+05,1.0118e+05,0.0035951,-0.0087499,0.065564
1.0233e+05,1.0276e+05,1.0095e+05,0.00025304,-0.0086476,0.065829
1.0204e+05,1.0253e+05,1.0151e+05,-0.00038998,-0.0096226,0.06647
1.0233e+05,1.0253e+05,1.0072e+05,0.0026432,-0.0099748,0.066191
1.022e+05,1.027e+05,1.0148e+05,0.0026125,-0.009351,0.065742
1.0207e+05,1.0309e+05,1.0079e+05,-0.00021957,-0.0089083,0.066196
1.0256e+05,1.0286e+05,1.0161e+05,-0.0012534,-0.010272,0.066816
1.0201e+05,1.0253e+05,1.0079e+05,0.00058007,-0.010659,0.066811
1.021e+05,1.0253e+05,1.0125e+05,0.0001701,-0.009575,0.066716
1.0253e+05,1.0266e+05,1.0128e+05,-0.0029641,-0.0092888,0.06733
1.0201e+05,1.0302e+05,1.0079e+05,-0.0036259,-0.010028,0.067855
1.022e+05,1.0319e+05,1.0151e+05,-0.0013308,-0.010501,0.067835
1.0224e+05,1.025e+05,1.0085e+05,-0.0014477,-0.009554,0.067697
1.0207e+05,1.025e+05,1.0079e+05,-0.0036949,-0.0090838,0.068027
1.0263e+05,1.0247e+05,1.0164e+05,-0.0043035,-0.0095924,0.068471
1.0204e+05,1.0302e+05,1.0115e+05,-0.0028923,-0.0096043,0.068604
1.021e+05,1.0309e+05,1.0105e+05,-0.0028298,-0.0091244,0.068333
1.0253e+05,1.0316e+05,1.0148e+05,-0.0034896,-0.0089499,0.068162
1.0217e+05,1.025e+05,1.0085e+05,-0.0035258,-0.009646,0.068494
1.0201e+05,1.0247e+05,1.0154e+05,-0.0019048,-0.0098305,0.068256
1.0247e+05,1.025e+05,1.0079e+05,-0.00082077,-0.009282,0.067732
1.0204e+05,1.0302e+05,1.0158e+05,-0.00089884,-0.0089664,0.067455
1.0224e+05,1.0322e+05,1.0082e+05,-0.00055904,-0.0095494,0.067328
1.0227e+05,1.0253e+05,1.0138e+05,0.00020748,-0.010148,0.067096
1.0204e+05,1.024e+05,1.0125e+05,0.00099281,-0.010234,0.06663
1.0263e+05,1.024e+05,1.0102e+05,0.00094784,-0.010264,0.066389
1.0233e+05,1.0299e+05,1.0148e+05,0.00056052,-0.010126,0.066865
1.0217e+05,1.0312e+05,1.0079e+05,0.00021488,-0.010342,0.06698
1.0214e+05,1.027e+05,1.0154e+05,0.00042292,-0.010274,0.066741
1.0256e+05,1.0243e+05,1.0072e+05,0.0010193,-0.010555,0.066423
1.0204e+05,1.0247e+05,1.0164e+05,3.2814e-05,-0.010781,0.066876
1.0194e+05,1.0286e+05,1.0095e+05,-0.0015921,-0.010793,0.067514
1.026e+05,1.0312e+05,1.0112e+05,-0.0012258,-0.010789,0.067311
1.0204e+05,1.0276e+05,1.0145e+05,-0.00052688,-0.010326,0.067355
1.0227e+05,1.025e+05,1.0089e+05,-0.0012843,-0.0095708,0.067792
1.023e+05,1.0247e+05,1.0141e+05,-0.0024022,-0.0095244,0.067918
1.0204e+05,1.027e+05,1.0085e+05,-0.001463,-0.0098353,0.067333
1.0266e+05,1.0302e+05,1.0161e+05,-0.00039126,-0.0093499,0.067182
1.0207e+05,1.0276e+05,1.0079e+05,-0.0011477,-0.0087138,0.067508
1.0201e+05,1.025e+05,1.0161e+05,-0.0023543,-0.0085637,0.067683
1.0253e+05,1.0243e+05,1.0112e+05,-0.0012091,-0.0089877,0.067245
1.0204e+05,1.0266e+05,1.0105e+05,0.001479,-0.0089266,0.066798
1.0207e+05,1.0306e+05,1.0145e+05,0.00022979,-0.0082143,0.067268
1.025e+05,1.0316e+05,1.0082e+05,-0.0013761,-0.0084371,0.067199
1.0204e+05,1.0247e+05,1.0148e+05,0.00027106,-0.0089743,0.066635
1.023e+05,1.025e+05,1.0079e+05,0.0027204,-0.0087125,0.066361
1.0217e+05,1.024e+05,1.0164e+05,0.0023709,-0.0084935,0.066532
1.0201e+05,1.0306e+05,1.0076e+05,7.6982e-05,-0.0087209,0.066736
1.0256e+05,1.0316e+05,1.0164e+05,0.0013372,-0.0090359,0.066454
1.0204e+05,1.0243e+05,1.0115e+05,0.004094,-0.0093195,0.066047
1.0204e+05,1.025e+05,1.0105e+05,0.0032157,-0.0090306,0.066225
1.025e+05,1.0247e+05,1.0148e+05,0.00012315,-0.0092028,0.06631
1.0204e+05,1.0306e+05,1.0079e+05,0.0013948,-0.0097383,0.066021
1.0204e+05,1.0319e+05,1.0082e+05,0.0041212,-0.0094392,0.065938
1.025e+05,1.025e+05,1.0154e+05,0.0025593,-0.0096048,0.066296
1.0207e+05,1.0247e+05,1.0082e+05,-0.00075879,-0.010109,0.066474
1.0233e+05,1.0253e+05,1.0115e+05,-0.00024405,-0.01014,0.066517
1.022e+05,1.0247e+05,1.0128e+05,0.0030482,-0.01034,0.06618
1.0204e+05,1.0302e+05,1.0092e+05,0.0012138,-0.010299,0.066695
1.0253e+05,1.0316e+05,1.0148e+05,-0.0027551,-0.010359,0.067021
1.021e+05,1.0266e+05,1.0076e+05,-0.0020408,-0.010665,0.066943
1.0207e+05,1.025e+05,1.0158e+05,0.0012554,-0.010439,0.066971
1.0253e+05,1.025e+05,1.0082e+05,4.5509e-05,-0.010401,0.067122
1.0197e+05,1.0299e+05,1.0158e+05,-0.0038155,-0.010455,0.067382
1.0207e+05,1.0316e+05,1.0105e+05,-0.0030491,-0.010029,0.067474
1.025e+05,1.027e+05,1.0115e+05,0.00020321,-0.010198,0.067427
1.0279e+05,1.0243e+05,1.0141e+05,-0.00083665,-0.0099997,0.067653
1.0214e+05,1.025e+05,1.0082e+05,-0.004,-0.0099908,0.067953
1.0224e+05,1.0283e+05,1.0148e+05,-0.0027706,-0.010259,0.067719
1.0224e+05,1.0312e+05,1.0089e+05,0.00016657,-0.010083,0.067708
1.021e+05,1.0276e+05,1.0161e+05,-0.00037702,-0.010005,0.067967
1.026e+05,1.0253e+05,1.0082e+05,-0.0035893,-0.010136,0.068068
1.0201e+05,1.0243e+05,1.0158e+05,-0.0027301,-0.0095691,0.068135
1.0197e+05,1.0273e+05,1.0112e+05,0.00057468,-0.0098346,0.067698
1.0253e+05,1.0306e+05,1.0105e+05,5.4441e-06,-0.0098465,0.067621
1.021e+05,1.0279e+05,1.0151e+05,-0.0029091,-0.0094107,0.067908
1.0207e+05,1.025e+05,1.0082e+05,-0.0023618,-0.0098493,0.067824
1.0247e+05,1.0243e+05,1.0148e+05,0.00041019,-0.0098953,0.067318
1.0207e+05,1.0263e+05,1.0082e+05,0.00013656,-0.0096086,0.067215
1.0224e+05,1.0309e+05,1.0154e+05,-0.0018439,-0.0093963,0.067296
1.0224e+05,1.0293e+05,1.0082e+05,-0.0019662,-0.0095249,0.067306
1.0207e+05,1.0256e+05,1.0161e+05,-0.00012408,-0.0095271,0.067175
1.0256e+05,1.0247e+05,1.0122e+05,8.5822e-05,-0.0097527,0.066911
1.021e+05,1.0273e+05,1.0095e+05,-0.0017992,-0.0095042,0.067275
1.0204e+05,1.0309e+05,1.0148e+05,-0.0016709,-0.0097923,0.06744
1.0253e+05,1.0322e+05,1.0085e+05,2.0038e-05,-0.0098222,0.067199
1.0201e+05,1.0247e+05,1.0151e+05,0.0008564,-0.009424,0.066918
1.021e+05,1.025e+05,1.0089e+05,-0.00078227,-0.009241,0.067492
1.025e+05,1.0243e+05,1.0158e+05,-0.0016148,-0.0095152,0.067895
1.0197e+05,1.0302e+05,1.0102e+05,-0.0005332,-0.0098524,0.067667
1.0233e+05,1.0326e+05,1.0112e+05,0.00074842,-0.0093788,0.067106
1.0217e+05,1.024e+05,1.0135e+05,0.00042952,-0.0094676,0.067098
1.0207e+05,1.0247e+05,1.0079e+05,-0.00081128,-0.0098684,0.067647
1.0256e+05,1.0243e+05,1.0145e+05,-0.0001802,-0.010166,0.067338
1.0207e+05,1.0302e+05,1.0161e+05,0.0013611,-0.0097362,0.066701
1.0204e+05,1.0322e+05,1.0076e+05,0.0017859,-0.0099582,0.066557
1.025e+05,1.0316e+05,1.0158e+05,-0.00017837,-0.010682,0.067215
1.021e+05,1.025e+05,1.0118e+05,0.0001422,-0.011143,0.066707
1.0204e+05,1.0247e+05,1.0099e+05,0.0019697,-0.010518,0.066031
1.0247e+05,1.0247e+05,1.0145e+05,0.0028252,-0.010483,0.066017
1.0204e+05,1.0302e+05,1.0079e+05,0.00056822,-0.011464,0.06679
1.0227e+05,1.0322e+05,1.0158e+05,-3.2842e-05,-0.011484,0.066645
1.0233e+05,1.0253e+05,1.0076e+05,0.0021617,-0.010727,0.065857
1.0201e+05,1.0247e+05,1.0158e+05,0.0031296,-0.010551,0.065983
1.0253e+05,1.024e+05,1.0082e+05,0.00099277,-0.011427,0.066936
1.0197e+05,1.0299e+05,1.0122e+05,-0.00072458,-0.011241,0.067134
1.0207e+05,1.0322e+05,1.0128e+05,0.0018672,-0.010202,0.066232
1.0214e+05,1.0263e+05,1.0092e+05,0.0038803,-0.010252,0.065954
1.0253e+05,1.025e+05,1.0148e+05,0.0018789,-0.011262,0.066552
1.0204e+05,1.0247e+05,1.0079e+05,-0.00039994,-0.0107,0.066996
1.0194e+05,1.0293e+05,1.0154e+05,0.0023042,-0.0096443,0.066231
1.0253e+05,1.0312e+05,1.0079e+05,0.00426,-0.0097466,0.065977
1.0207e+05,1.0263e+05,1.0161e+05,0.0013355,-0.011119,0.066994
1.0233e+05,1.0253e+05,1.0079e+05,-0.0011473,-0.011116,0.067162
1.023e+05,1.025e+05,1.0108e+05,0.0012644,-0.010394,0.066187
1.0201e+05,1.0289e+05,1.0131e+05,0.0037913,-0.01055,0.065712
1.0266e+05,1.0316e+05,1.0085e+05,0.00092419,-0.011371,0.066766
1.021e+05,1.0266e+05,1.0151e+05,-0.0019388,-0.011142,0.067088
1.0207e+05,1.025e+05,1.0082e+05,0.00029655,-0.009755,0.066501
1.0256e+05,1.0247e+05,1.0164e+05,0.0033225,-0.010009,0.065838
1.0197e+05,1.0293e+05,1.0076e+05,0.00094103,-0.010964,0.066585
1.0201e+05,1.0316e+05,1.0158e+05,-0.0012327,-0.010841,0.066864
1.0256e+05,1.0273e+05,1.0102e+05,0.0011021,-0.009625,0.066135
1.0207e+05,1.025e+05,1.0102e+05,0.0039066,-0.0099114,0.065664
1.0227e+05,1.0247e+05,1.0135e+05,0.0018208,-0.010527,0.066469
1.0214e+05,1.0276e+05,1.0079e+05,-0.00050424,-0.010565,0.066665
1.0201e+05,1.0312e+05,1.0148e+05,0.001631,-0.010001,0.065985
1.0256e+05,1.027e+05,1.0085e+05,0.0046245,-0.0097081,0.065523
1.021e+05,1.0256e+05,1.0158e+05,0.0034432,-0.011015,0.065727
1.021e+05,1.0243e+05,1.0082e+05,0.00042762,-0.011047,0.066276
1.024e+05,1.0263e+05,1.0151e+05,0.0015836,-0.01019,0.065978
1.0201e+05,1.0306e+05,1.0118e+05,0.0041232,-0.010652,0.065381
1.021e+05,1.0293e+05,1.0108e+05,0.0024725,-0.010724,0.066012
1.0243e+05,1.025e+05,1.0154e+05,-0.00026044,-0.010209,0.066563
1.0204e+05,1.0247e+05,1.0154e+05,0.00053411,-0.01023,0.066307
1.0224e+05,1.0266e+05,1.0079e+05,0.0019183,-0.0099504,0.066448
1.0224e+05,1.0263e+05,1.0164e+05,0.0011977,-0.010188,0.066382
1.0197e+05,1.0302e+05,1.0079e+05,-0.0010839,-0.010217,0.066743
1.0256e+05,1.0326e+05,1.0135e+05,-0.0012659,-0.0097945,0.066966
1.0204e+05,1.0247e+05,1.0131e+05,0.00023688,-0.0097504,0.067037
1.021e+05,1.025e+05,1.0092e+05,0.00015709,-0.0095097,0.066877
1.0247e+05,1.0243e+05,1.0151e+05,-0.0020772,-0.0088964,0.067205
1.0201e+05,1.0302e+05,1.0079e+05,-0.0015151,-0.009575,0.067115
1.022e+05,1.0319e+05,1.0151e+05,8.9564e-05,-0.0097662,0.066797
1.023e+05,1.025e+05,1.0082e+05,0.00072046,-0.0093058,0.066698
1.021e+05,1.0247e+05,1.0158e+05,0.00022908,-0.0092492,0.066539
1.024e+05,1.0243e+05,1.0095e+05,-0.00069734,-0.0096658,0.067195
1.023e+05,1.0306e+05,1.0112e+05,7.1051e-05,-0.0098998,0.067135
1.0217e+05,1.0316e+05,1.0131e+05,0.0017042,-0.0093997,0.066284
1.0207e+05,1.0247e+05,1.0085e+05,0.0010858,-0.0091152,0.06643
1.0263e+05,1.0247e+05,1.0145e+05,-0.00010577,-0.010171,0.067081
1.0207e+05,1.0247e+05,1.0085e+05,0.0009303,-0.010604,0.067096
1.0207e+05,1.0306e+05,1.0151e+05,0.0019759,-0.0092617,0.066588
1.025e+05,1.0316e+05,1.0076e+05,0.0019747,-0.009141,0.066475
1.021e+05,1.026e+05,1.0164e+05,-0.00027919,-0.010011,0.067168
1.0204e+05,1.0247e+05,1.0108e+05,-0.00083587,-0.010476,0.067405
1.0247e+05,1.0243e+05,1.0108e+05,0.00069293,-0.0094658,0.066709
1.0201e+05,1.0293e+05,1.0138e+05,5.8431e-05,-0.0094347,0.067003
1.0237e+05,1.0322e+05,1.0082e+05,-0.0023727,-0.010335,0.068051
1.023e+05,1.0266e+05,1.0145e+05,-0.0025846,-0.010699,0.068035
1.021e+05,1.0253e+05,1.0076e+05,-1.826e-06,-0.0095025,0.067026
1.0256e+05,1.0247e+05,1.0164e+05,-0.00068078,-0.0090166,0.067339
1.0197e+05,1.0279e+05,1.0069e+05,-0.0033697,-0.010247,0.068329
1.0204e+05,1.0306e+05,1.0161e+05,-0.0041859,-0.010628,0.068485
1.0253e+05,1.0273e+05,1.0115e+05,-0.0012148,-0.0091577,0.06752
1.021e+05,1.0253e+05,1.0102e+05,-0.00076146,-0.0085371,0.067465
1.0214e+05,1.0253e+05,1.0148e+05,-0.0027175,-0.0099148,0.068184
1.023e+05,1.0273e+05,1.0079e+05,-0.0026802,-0.010147,0.067843
1.0201e+05,1.0309e+05,1.0145e+05,0.00015556,-0.009103,0.066765
1.0227e+05,1.0279e+05,1.0085e+05,0.0016158,-0.008705,0.066452
1.022e+05,1.0247e+05,1.0161e+05,-0.0014894,-0.010113,0.06776
1.0207e+05,1.025e+05,1.0085e+05,-0.0012281,-0.010617,0.067317
1.0253e+05,1.0279e+05,1.0161e+05,0.0018458,-0.0097825,0.066002
1.0197e+05,1.0309e+05,1.0118e+05,0.0027635,-0.0090072,0.065841
1.0201e+05,1.0283e+05,1.0099e+05,0.0003352,-0.010253,0.066876
1.0256e+05,1.025e+05,1.0085e+05,0.00022794,-0.010996,0.066657
1.0207e+05,1.0247e+05,1.0158e+05,0.0033035,-0.010591,0.065311
1.0227e+05,1.025e+05,1.0085e+05,0.004099,-0.0099924,0.065343
1.023e+05,1.0263e+05,1.0161e+05,0.0013808,-0.011073,0.066523
1.0201e+05,1.0309e+05,1.0102e+05,-0.00016795,-0.011678,0.066628
1.0263e+05,1.0319e+05,1.0118e+05,0.0029181,-0.010279,0.065409
1.0201e+05,1.0243e+05,1.0131e+05,0.0036537,-0.0098415,0.065468
1.0207e+05,1.025e+05,1.0082e+05,0.0015269,-0.010803,0.066272
1.0256e+05,1.0253e+05,1.0145e+05,0.00014224,-0.011202,0.066661
1.0204e+05,1.0306e+05,1.0079e+05,0.0025164,-0.01056,0.065758
1.0197e+05,1.0319e+05,1.0151e+05,0.0030602,-0.0098408,0.066048
1.0253e+05,1.0243e+05,1.0076e+05,0.00027048,-0.010276,0.067304
1.0263e+05,1.025e+05,1.0164e+05,-0.00077444,-0.010762,0.067463
1.0201e+05,1.0247e+05,1.0105e+05,0.0010677,-0.0097251,0.066853
1.0224e+05,1.0306e+05,1.0108e+05,0.0018101,-0.0093813,0.066962
1.0233e+05,1.0316e+05,1.0141e+05,-0.00040514,-0.010463,0.067623
1.0207e+05,1.0256e+05,1.0082e+05,-0.0022136,-0.010834,0.067831
1.023e+05,1.0253e+05,1.0151e+05,-0.0006222,-0.010368,0.067317
1.0224e+05,1.0243e+05,1.0076e+05,0.0010401,-0.010373,0.066951
1.0204e+05,1.0306e+05,1.0148e+05,-0.00011636,-0.010705,0.067286
1.0253e+05,1.0322e+05,1.0082e+05,-0.00061262,-0.01097,0.06692
1.0207e+05,1.025e+05,1.0158e+05,0.00049114,-0.010288,0.06652
1.0201e+05,1.0243e+05,1.0108e+05,0.0017395,-0.0095763,0.066634
1.0256e+05,1.025e+05,1.0108e+05,0.0013813,-0.010536,0.068247
1.0345e+05,1.0654e+05,1.0529e+05,0.0050953,-0.0087607,0.068725
1.2786e+05,1.2526e+05,1.3197e+05,0.0068221,-0.0037709,0.069304
1.3595e+05,1.4302e+05,1.4305e+05,0.011561,0.0027919,0.068319
1.3618e+05,1.4078e+05,1.5048e+05,0.015789,0.008919,0.067512
1.3897e+05,1.439e+05,1.5808e+05,0.017545,0.014056,0.066411
1.3937e+05,1.4486e+05,1.5995e+05,0.017572,0.014943,0.066367
1.4042e+05,1.4617e+05,1.6416e+05,0.018621,0.015428,0.065505
1.4157e+05,1.4683e+05,1.6209e+05,0.016059,0.01439,0.067653
1.4305e+05,1.4808e+05,1.6482e+05,0.014534,0.011403,0.069899
1.4242e+05,1.4792e+05,1.6406e+05,0.012851,0.0089338,0.070327
1.4315e+05,1.4788e+05,1.6528e+05,0.011089,0.0069544,0.070705
1.4413e+05,1.4828e+05,1.664e+05,0.011708,0.0067852,0.070763
1.4374e+05,1.4943e+05,1.6706e+05,0.014587,0.0098166,0.070045
1.4404e+05,1.4903e+05,1.666e+05,0.018844,0.012823,0.066537
1.4469e+05,1.491e+05,1.6679e+05,0.018754,0.013038,0.066457
1.4561e+05,1.49e+05,1.6729e+05,0.017418,0.01365,0.067772
1.4575e+05,1.4936e+05,1.6719e+05,0.018209,0.015808,0.068309
1.4584e+05,1.494e+05,1.6663e+05,0.019135,0.014964,0.067034
1.4601e+05,1.4959e+05,1.6716e+05,0.014931,0.012091,0.068992
1.4598e+05,1.4953e+05,1.6798e+05,0.011961,0.010909,0.070942
1.464e+05,1.495e+05,1.6821e+05,0.014453,0.012334,0.070624
1.4578e+05,1.4943e+05,1.6808e+05,0.01682,0.012949,0.069304
1.4568e+05,1.5019e+05,1.685e+05,0.015045,0.01236,0.068802
1.4581e+05,1.493e+05,1.6906e+05,0.012298,0.011568,0.070489
1.467e+05,1.4923e+05,1.6864e+05,0.017237,0.015459,0.069576
1.4621e+05,1.493e+05,1.6821e+05,0.019383,0.015101,0.068226
1.4617e+05,1.4926e+05,1.6844e+05,0.015977,0.014248,0.068461
1.4621e+05,1.4996e+05,1.6903e+05,0.012562,0.013054,0.070724
1.4614e+05,1.494e+05,1.6877e+05,0.015387,0.014475,0.07061
1.4607e+05,1.4943e+05,1.687e+05,0.017589,0.015649,0.068698
1.4594e+05,1.4953e+05,1.69e+05,0.014194,0.013274,0.069175
1.4591e+05,1.4979e+05,1.6982e+05,0.011242,0.012774,0.071053
1.4614e+05,1.4953e+05,1.6936e+05,0.015396,0.015638,0.070499
1.4624e+05,1.4953e+05,1.6916e+05,0.018982,0.015791,0.067771
1.4621e+05,1.4946e+05,1.6926e+05,0.016079,0.014388,0.067929
1.4614e+05,1.4953e+05,1.6982e+05,0.014373,0.012829,0.069421
1.4614e+05,1.5048e+05,1.6929e+05,0.018857,0.013864,0.069069
1.466e+05,1.4956e+05,1.6919e+05,0.020652,0.014836,0.067283
1.4581e+05,1.4956e+05,1.6939e+05,0.017581,0.014281,0.067156
1.4558e+05,1.4953e+05,1.7008e+05,0.016887,0.013386,0.068672
1.4555e+05,1.4956e+05,1.6969e+05,0.018878,0.014628,0.067641
1.4627e+05,1.5022e+05,1.6966e+05,0.016864,0.0142,0.06914
1.4548e+05,1.4946e+05,1.6969e+05,0.015381,0.014779,0.0699
1.4545e+05,1.4943e+05,1.7044e+05,0.016554,0.016127,0.068722
1.4558e+05,1.4943e+05,1.6975e+05,0.017173,0.015956,0.068303
1.4614e+05,1.4956e+05,1.6959e+05,0.015761,0.015271,0.069514
1.4575e+05,1.4989e+05,1.6972e+05,0.014643,0.014738,0.069675
1.4571e+05,1.4956e+05,1.7054e+05,0.014381,0.014744,0.069742
1.4588e+05,1.4953e+05,1.6995e+05,0.016301,0.015444,0.068833
1.4683e+05,1.4953e+05,1.6982e+05,0.015738,0.014408,0.069479
1.4624e+05,1.4956e+05,1.6998e+05,0.015122,0.014472,0.069551
1.4621e+05,1.495e+05,1.7071e+05,0.016528,0.015174,0.068468
1.4611e+05,1.495e+05,1.7002e+05,0.018051,0.01487,0.067966
1.4617e+05,1.495e+05,1.6995e+05,0.017942,0.01423,0.06837
1.4667e+05,1.495e+05,1.7005e+05,0.017605,0.014048,0.068578
1.4578e+05,1.5025e+05,1.7067e+05,0.017955,0.014488,0.068135
1.4565e+05,1.4956e+05,1.7008e+05,0.018854,0.014476,0.06825
1.4558e+05,1.4956e+05,1.7002e+05,0.019145,0.0139,0.068359
1.4627e+05,1.4953e+05,1.7012e+05,0.018893,0.013625,0.06834
1.4548e+05,1.4943e+05,1.7087e+05,0.01847,0.014274,0.068498
