0.150000	-1.248061	-62.296061	2.161084	-104.934418	1.473350	-33.235770	0.000000	0.000003	0.000000	0.000002	0.000000	0.000001	-0.042484	0.022167	0.016295	2.392857	-0.028450	1.321941	0.000000	0.000006	0.001159	-0.000030	0.001962	-0.000004	0.000031	0.000000	0.000003	-0.000023	0.000001	0.000049	0.000001	0.000017	-1.560390	-76.684783	4.746214	-147.446195	0.014757	22.556017	-0.000006	-0.000089	-0.000002	-0.000161	-0.000002	-0.000060	-0.118854	-2.076486	0.185945	6.357266	-0.133439	2.252773	-0.000007	-0.000013	0.017219	-0.000340	0.031846	-0.000286	0.018765	-0.000004	-0.000015	-0.000324	-0.000004	0.000611	-0.000031	0.000201
0.160000	-1.263367	-63.021960	2.208812	-106.450593	1.473326	-33.018459	0.000000	0.000002	0.000000	0.000000	0.000000	0.000001	-0.043643	0.007155	0.018132	2.464523	-0.029677	1.336509	0.000000	0.000006	0.001345	-0.000034	0.002296	-0.000006	0.000200	0.000000	0.000003	-0.000026	0.000000	0.000055	0.000001	0.000018	-1.544955	-74.364152	4.762453	-150.102302	0.008821	21.961018	-0.000006	-0.000095	-0.000001	-0.000174	-0.000001	-0.000063	-0.117253	-1.739900	0.184553	6.841212	-0.127125	1.787665	-0.000006	-0.000007	0.017939	-0.000359	0.032727	-0.000270	0.017656	-0.000004	-0.000015	-0.000299	-0.000004	0.000572	-0.000029	0.000177
0.170000	-1.278620	-63.740616	2.256591	-107.974639	1.473279	-32.802808	0.000000	0.000001	0.000000	-0.000001	0.000000	0.000000	-0.044797	-0.006818	0.019964	2.537686	-0.030884	1.349654	0.000000	0.000006	0.001532	-0.000038	0.002632	-0.000009	0.000365	0.000000	0.000003	-0.000029	0.000000	0.000060	0.000001	0.000020	-1.525270	-71.891295	4.777373	-152.306145	-0.005548	21.601180	-0.000005	-0.000101	-0.000001	-0.000186	-0.000001	-0.000066	-0.115433	-1.403664	0.183303	7.303922	-0.120836	1.322571	-0.000006	-0.000000	0.018738	-0.000379	0.033638	-0.000255	0.016529	-0.000003	-0.000016	-0.000268	-0.000003	0.000520	-0.000028	0.000145
0.180000	-1.293978	-64.434751	2.304909	-109.592447	1.474053	-32.621510	0.000000	-0.000000	0.000000	-0.000003	0.000000	-0.000001	-0.045937	-0.014765	0.021750	2.622648	-0.031968	1.355098	0.000000	0.000006	0.001709	-0.000041	0.002937	-0.000011	0.000494	0.000000	0.000003	-0.000031	0.000000	0.000065	0.000001	0.000021	-1.531041	-70.521542	4.807466	-157.544009	0.040295	19.682089	-0.000005	-0.000106	-0.000000	-0.000196	-0.000001	-0.000067	-0.114630	-1.067023	0.180706	7.963058	-0.113944	0.892362	-0.000006	0.000003	0.018174	-0.000368	0.031908	-0.000223	0.014549	-0.000003	-0.000016	-0.000259	-0.000002	0.000495	-0.000026	0.000125
0.190000	-1.309353	-65.127092	2.353685	-111.223179	1.474762	-32.439653	0.000000	-0.000001	0.000000	-0.000005	0.000000	-0.000001	-0.047078	-0.021490	0.023543	2.709685	-0.033040	1.359274	0.000000	0.000006	0.001886	-0.000045	0.003240	-0.000013	0.000618	0.000000	0.000003	-0.000034	0.000000	0.000069	0.000000	0.000022	-1.536701	-69.315560	4.856808	-162.486449	0.073851	18.160313	-0.000005	-0.000110	0.000000	-0.000205	-0.000000	-0.000068	-0.114069	-0.727958	0.178981	8.609535	-0.107724	0.475140	-0.000005	0.000007	0.017713	-0.000360	0.030352	-0.000192	0.012652	-0.000003	-0.000016	-0.000252	-0.000001	0.000474	-0.000025	0.000108
0.200000	-1.324805	-65.811835	2.404399	-112.908607	1.475198	-32.255428	0.000000	-0.000002	0.000000	-0.000008	0.000000	-0.000002	-0.048227	-0.023039	0.025365	2.805506	-0.034061	1.358083	0.000000	0.000006	0.002063	-0.000049	0.003530	-0.000014	0.000719	0.000000	0.000002	-0.000036	0.000000	0.000074	0.000000	0.000023	-1.541888	-68.802723	4.987620	-166.178536	0.055399	18.320134	-0.000005	-0.000112	0.000001	-0.000210	0.000000	-0.000066	-0.114535	-0.378640	0.180950	9.202435	-0.104347	0.112885	-0.000005	0.000011	0.017689	-0.000361	0.029528	-0.000167	0.011109	-0.000002	-0.000015	-0.000253	-0.000001	0.000471	-0.000024	0.000103
0.210000	-1.340975	-66.496058	2.452819	-114.728557	1.478885	-32.165888	0.000000	-0.000003	0.000000	-0.000008	0.000000	-0.000002	-0.049375	-0.026457	0.027074	2.908563	-0.034993	1.357149	-0.000000	0.000006	0.002240	-0.000052	0.003819	-0.000016	0.000819	0.000000	0.000002	-0.000039	0.000000	0.000079	-0.000000	0.000024	-1.743225	-67.988592	4.428948	-206.620015	0.953829	-8.159940	0.000000	0.000111	-0.000007	0.000232	-0.000005	0.000060	-0.114636	-0.639452	0.150323	11.687098	-0.075947	-0.104140	-0.000004	0.000015	0.017688	-0.000364	0.028620	-0.000139	0.009468	-0.000002	-0.000014	-0.000254	-0.000001	0.000470	-0.000021	0.000101
0.220000	-1.358222	-67.156821	2.497216	-116.817004	1.488342	-32.248934	0.000000	-0.000002	0.000000	-0.000007	0.000000	-0.000002	-0.050504	-0.030587	0.028567	3.030029	-0.035699	1.352862	-0.000000	0.000006	0.002417	-0.000056	0.004102	-0.000017	0.000904	0.000000	0.000002	-0.000041	0.000000	0.000083	-0.000000	0.000025	-1.724757	-65.670744	4.446980	-210.290597	0.954899	-8.655590	-0.000001	0.000064	-0.000005	0.000121	-0.000003	0.000021	-0.112552	-0.346215	0.148933	12.336907	-0.068884	-0.525011	-0.000004	0.000019	0.017739	-0.000369	0.028210	-0.000119	0.008241	-0.000002	-0.000014	-0.000253	-0.000000	0.000470	-0.000021	0.000101
0.230000	-1.375569	-67.800596	2.541966	-118.991954	1.498503	-32.355637	0.000000	-0.000001	0.000000	-0.000006	0.000000	-0.000002	-0.051623	-0.031770	0.030045	3.161816	-0.036321	1.344184	-0.000000	0.000007	0.002597	-0.000060	0.004378	-0.000018	0.000974	0.000000	0.000002	-0.000044	0.000000	0.000088	-0.000000	0.000026	-1.734499	-64.395113	4.474663	-217.389154	1.015252	-10.640319	-0.000001	0.000053	-0.000005	0.000097	-0.000003	0.000014	-0.111972	-0.121374	0.147807	13.166470	-0.062278	-0.862988	-0.000004	0.000023	0.017946	-0.000376	0.027694	-0.000097	0.006946	-0.000002	-0.000014	-0.000254	0.000001	0.000470	-0.000020	0.000101
0.240000	-1.392989	-68.431590	2.587349	-121.230725	1.508957	-32.473202	0.000000	-0.000001	0.000000	-0.000005	0.000000	-0.000002	-0.052741	-0.030790	0.031534	3.301349	-0.036893	1.332598	-0.000000	0.000007	0.002769	-0.000063	0.004627	-0.000019	0.001023	0.000000	0.000002	-0.000046	0.000000	0.000093	-0.000001	0.000027	-1.741893	-63.117802	4.537225	-223.789785	1.045023	-11.744714	-0.000001	0.000050	-0.000004	0.000090	-0.000003	0.000012	-0.111775	0.094891	0.148885	13.942550	-0.057306	-1.154617	-0.000003	0.000024	0.017197	-0.000361	0.024942	-0.000062	0.005000	-0.000002	-0.000013	-0.000232	0.000001	0.000440	-0.000018	0.000084
0.250000	-1.410463	-69.052464	2.633232	-123.536344	1.519839	-32.604150	0.000000	-0.000000	0.000000	-0.000004	0.000000	-0.000001	-0.053856	-0.028144	0.033039	3.449078	-0.037415	1.318437	-0.000000	0.000007	0.002941	-0.000067	0.004866	-0.000019	0.001059	0.000000	0.000002	-0.000048	0.000000	0.000097	-0.000001	0.000027	-1.747334	-62.100247	4.587731	-230.467022	1.087565	-13.074116	-0.000001	0.000044	-0.000004	0.000076	-0.000002	0.000008	-0.111518	0.262491	0.150427	14.761265	-0.052235	-1.412617	-0.000003	0.000026	0.017246	-0.000365	0.023816	-0.000036	0.003630	-0.000002	-0.000013	-0.000228	0.000002	0.000435	-0.000017	0.000082
0.260000	-1.427989	-69.660763	2.679458	-125.914664	1.531245	-32.751024	0.000000	-0.000000	0.000000	-0.000004	0.000000	-0.000002	-0.054967	-0.024259	0.034561	3.605203	-0.037885	1.302083	-0.000000	0.000007	0.003118	-0.000071	0.005097	-0.000019	0.001083	0.000000	0.000002	-0.000051	0.000000	0.000101	-0.000001	0.000028	-1.752544	-60.848402	4.622168	-237.731644	1.139837	-14.665408	-0.000001	0.000036	-0.000004	0.000052	-0.000002	-0.000001	-0.111104	0.386913	0.152204	15.601210	-0.047077	-1.632600	-0.000003	0.000029	0.017676	-0.000377	0.023127	-0.000013	0.002394	-0.000001	-0.000012	-0.000225	0.000002	0.000433	-0.000016	0.000080
0.270000	-1.441609	-70.081831	2.718915	-127.945363	1.538399	-32.806727	0.000000	0.000000	0.000000	-0.000003	0.000000	-0.000001	-0.055801	-0.019348	0.035928	3.740173	-0.038181	1.281074	-0.000000	0.000008	0.003297	-0.000075	0.005329	-0.000019	0.001103	0.000000	0.000002	-0.000053	0.000000	0.000106	-0.000001	0.000029	-1.200416	-34.559513	3.677077	-188.385625	0.537477	-1.769658	-0.000001	0.000021	-0.000002	0.000076	-0.000003	0.000025	-0.072218	0.541579	0.130920	12.616607	-0.022990	-2.267908	-0.000002	0.000032	0.017767	-0.000386	0.023024	-0.000001	0.001769	-0.000001	-0.000011	-0.000227	0.000002	0.000441	-0.000015	0.000080
0.280000	-1.452666	-70.407757	2.752845	-129.656309	1.543187	-32.818309	0.000000	0.000000	0.000000	-0.000002	0.000000	-0.000001	-0.056484	-0.014061	0.037145	3.854419	-0.038420	1.261454	-0.000000	0.000008	0.003476	-0.000078	0.005565	-0.000019	0.001125	0.000000	0.000001	-0.000055	0.000001	0.000110	-0.000001	0.000030	-0.901535	-23.028062	2.809885	-149.026740	0.356252	0.465931	-0.000001	0.000012	-0.000002	0.000053	-0.000002	0.000019	-0.053541	0.376907	0.105429	9.798786	-0.015064	-1.900115	-0.000002	0.000032	0.016792	-0.000368	0.024048	-0.000032	0.003151	-0.000001	-0.000010	-0.000226	0.000002	0.000437	-0.000015	0.000078
0.290000	-1.460373	-70.593313	2.777047	-130.955163	1.545961	-32.804524	0.000000	0.000000	0.000000	-0.000002	0.000000	-0.000001	-0.056941	-0.011153	0.038079	3.938701	-0.038547	1.244734	-0.000000	0.000008	0.003456	-0.000078	0.005469	-0.000018	0.001081	0.000000	0.000001	-0.000057	0.000001	0.000114	-0.000001	0.000031	-0.672042	-15.290216	2.122315	-115.092057	0.219659	2.001272	-0.000001	0.000007	-0.000001	0.000040	-0.000002	0.000015	-0.039929	0.215149	0.084363	7.366217	-0.011129	-1.479891	-0.000001	-0.000002	0.002244	-0.000037	0.000380	0.000038	-0.001239	-0.000001	-0.000009	-0.000229	0.000002	0.000447	-0.000014	0.000079
0.300000	-1.465937	-70.707583	2.794935	-131.935729	1.547409	-32.774916	0.000000	0.000001	0.000000	-0.000002	0.000000	-0.000001	-0.057270	-0.009752	0.038818	4.000348	-0.038637	1.231820	-0.000000	0.000008	0.003317	-0.000074	0.005183	-0.000017	0.001002	0.000000	0.000001	-0.000060	0.000001	0.000119	-0.000002	0.000031	-0.466303	-8.723489	1.551713	-84.068177	0.072405	4.120456	-0.000001	0.000004	-0.000001	0.000030	-0.000002	0.000012	-0.027881	0.082246	0.066893	5.183596	-0.008502	-1.117933	0.000001	-0.000051	-0.018979	0.000445	-0.035201	0.000161	-0.008731	-0.000001	-0.000009	-0.000227	0.000001	0.000442	-0.000014	0.000079
0.310000	-1.469936	-70.773959	2.807921	-132.669255	1.548036	-32.738806	0.000000	0.000001	0.000000	-0.000001	0.000000	-0.000001	-0.057508	-0.010022	0.039407	4.044262	-0.038710	1.222633	-0.000000	0.000007	0.003046	-0.000068	0.004696	-0.000015	0.000884	0.000000	0.000001	-0.000062	0.000001	0.000123	-0.000002	0.000032	-0.292760	-3.422472	1.069406	-57.300734	-0.050989	5.863552	-0.000001	0.000001	-0.000001	0.000023	-0.000001	0.000010	-0.017667	-0.035899	0.051652	3.322810	-0.006465	-0.800679	0.000004	-0.000108	-0.044184	0.001018	-0.078543	0.000329	-0.018714	-0.000001	-0.000008	-0.000231	0.000001	0.000449	-0.000014	0.000079
0.320000	-1.472436	-70.794460	2.816343	-133.168774	1.547833	-32.695026	0.000000	0.000001	0.000000	-0.000001	0.000000	-0.000001	-0.057656	-0.011794	0.039852	4.071661	-0.038763	1.216690	-0.000000	0.000006	0.002563	-0.000057	0.003852	-0.000011	0.000686	0.000000	0.000001	-0.000064	0.000001	0.000128	-0.000002	0.000033	-0.189212	-0.282894	0.640786	-40.069234	-0.044907	4.391728	-0.000001	-0.000000	-0.000001	0.000018	-0.000001	0.000008	-0.011165	-0.253895	0.037959	2.038729	-0.004472	-0.435844	0.000005	-0.000127	-0.053889	0.001230	-0.093252	0.000378	-0.021810	-0.000001	-0.000007	-0.000232	0.000000	0.000454	-0.000013	0.000079
0.330000	-1.473669	-70.777319	2.820818	-133.467550	1.546992	-32.646916	0.000000	0.000001	0.000000	-0.000001	0.000000	-0.000001	-0.057727	-0.014883	0.040167	4.085062	-0.038797	1.213560	-0.000000	0.000005	0.002098	-0.000047	0.003058	-0.000008	0.000503	0.000000	0.000001	-0.000067	0.000001	0.000132	-0.000002	0.000034	-0.073118	3.027096	0.283541	-21.364084	-0.105424	4.841334	-0.000001	-0.000001	-0.000001	0.000015	-0.000001	0.000007	-0.004228	-0.383229	0.026400	0.738152	-0.003179	-0.159476	0.000002	-0.000071	-0.030578	0.000692	-0.050348	0.000187	-0.010911	-0.000001	-0.000006	-0.000232	-0.000000	0.000451	-0.000013	0.000079
0.340000	-1.473765	-70.729150	2.821792	-133.579820	1.545565	-32.594736	0.000000	0.000001	0.000000	-0.000001	0.000000	-0.000000	-0.057732	-0.019385	0.040371	4.085505	-0.038822	1.213392	-0.000000	0.000004	0.001784	-0.000039	0.002545	-0.000006	0.000393	0.000000	0.000001	-0.000069	0.000001	0.000137	-0.000002	0.000034	0.019180	5.434412	-0.010105	-5.877262	-0.147088	4.974142	-0.000001	-0.000002	-0.000001	0.000012	-0.000001	0.000006	0.001115	-0.512816	0.017065	-0.339925	-0.002669	0.108384	0.000003	-0.000084	-0.037339	0.000841	-0.061169	0.000230	-0.013518	-0.000001	-0.000006	-0.000232	-0.000000	0.000453	-0.000013	0.000079
0.350000	-1.473064	-70.660558	2.820209	-133.557821	1.543800	-32.542120	0.000000	0.000000	0.000000	-0.000001	0.000000	-0.000000	-0.057689	-0.024960	0.040491	4.076708	-0.038842	1.215518	-0.000000	0.000003	0.001224	-0.000027	0.001613	-0.000003	0.000175	0.000000	0.000001	-0.000071	0.000001	0.000141	-0.000002	0.000035	0.110218	7.909295	-0.280120	8.799936	-0.196747	5.386764	-0.000000	-0.000003	-0.000000	0.000009	-0.000001	0.000005	0.006610	-0.604726	0.007966	-1.325710	-0.001637	0.315654	0.000010	-0.000200	-0.091918	0.002070	-0.155615	0.000647	-0.037883	-0.000001	-0.000005	-0.000233	-0.000001	0.000456	-0.000013	0.000079
0.360000	-1.471433	-70.568058	2.816014	-133.384136	1.541448	-32.482881	0.000000	0.000000	0.000000	-0.000001	0.000000	-0.000000	-0.057593	-0.031510	0.040527	4.057802	-0.038857	1.219882	0.000000	0.000001	0.000313	-0.000006	0.000074	0.000004	-0.000203	0.000000	0.000001	-0.000074	0.000001	0.000146	-0.000002	0.000036	0.200730	10.256931	-0.502598	23.171205	-0.271812	6.604256	-0.000000	-0.000003	-0.000000	0.000008	-0.000001	0.000004	0.011782	-0.673549	0.000942	-2.261348	-0.001375	0.494195	0.000010	-0.000195	-0.091224	0.002049	-0.153775	0.000649	-0.038057	-0.000001	-0.000005	-0.000232	-0.000001	0.000455	-0.000013	0.000079
0.370000	-1.469161	-70.470044	2.810945	-133.084604	1.538097	-32.401119	0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.057473	-0.037918	0.040533	4.031204	-0.038900	1.226000	0.000000	-0.000001	-0.000600	0.000014	-0.001463	0.000011	-0.000588	0.000000	0.000001	-0.000076	0.000001	0.000151	-0.000002	0.000037	0.256495	9.863632	-0.521859	35.975221	-0.396500	9.692710	-0.000000	-0.000002	-0.000000	0.000008	-0.000001	0.000004	0.012761	-0.612576	0.000155	-3.012243	-0.006269	0.684545	0.000010	-0.000192	-0.091382	0.002047	-0.153662	0.000663	-0.038839	-0.000000	-0.000004	-0.000232	-0.000001	0.000455	-0.000013	0.000079
0.380000	-1.465933	-70.357573	2.805290	-132.622434	1.532849	-32.272086	0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.057315	-0.043525	0.040526	3.995252	-0.038978	1.233119	0.000000	-0.000003	-0.001515	0.000035	-0.003000	0.000017	-0.000982	0.000000	0.000001	-0.000078	0.000001	0.000155	-0.000003	0.000038	0.351938	12.344393	-0.691424	50.243395	-0.512896	12.180061	-0.000000	-0.000003	-0.000000	0.000006	-0.000001	0.000004	0.017995	-0.645511	-0.004489	-3.886373	-0.006593	0.804352	0.000010	-0.000188	-0.091508	0.002046	-0.153660	0.000679	-0.039794	-0.000000	-0.000004	-0.000233	-0.000002	0.000457	-0.000013	0.000079
0.390000	-1.462599	-70.224838	2.795595	-132.161970	1.529955	-32.217971	0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.057120	-0.052818	0.040382	3.957285	-0.038985	1.243096	0.000000	-0.000005	-0.002362	0.000054	-0.004423	0.000024	-0.001357	0.000000	0.000001	-0.000081	0.000000	0.000160	-0.000003	0.000038	0.340600	13.193523	-0.998898	47.911146	-0.287642	5.241482	-0.000000	-0.000003	-0.000000	0.000004	-0.000001	0.000003	0.019675	-0.959937	-0.015200	-3.924648	-0.001281	1.071577	0.000009	-0.000166	-0.081901	0.001829	-0.137588	0.000626	-0.036602	-0.000000	-0.000003	-0.000232	-0.000002	0.000452	-0.000012	0.000080
