1.100000	-0.000076	-0.000770	-0.000419	-0.002715	0.000025	-0.000483	0.000652	-0.023850	0.000000	-0.000002	-0.000060	0.002875	0.000075	-0.001393	0.005693	-0.000643	-0.000010	0.000311	-0.000961	-0.000233	0.000633	0.000639	-0.002255	0.000038	-0.000447	0.000155	-0.021693	0.000001	-0.000008	-0.000138	0.006624	0.000022	-0.000417	0.001722	-0.002049	-0.000032	0.000392	-0.001348
1.200000	-0.000097	-0.000692	-0.000363	-0.002943	0.000035	-0.000614	0.000606	-0.026021	0.000000	-0.000003	-0.000071	0.003362	0.000075	-0.001389	0.005678	-0.000937	-0.000014	0.000370	-0.001115	-0.000224	0.000696	0.000607	-0.002265	0.000066	-0.000812	-0.000105	-0.021702	0.000001	-0.000007	-0.000123	0.005888	0.000012	-0.000224	0.000936	-0.002425	-0.000038	0.000474	-0.001426
1.300000	-0.000118	-0.000613	-0.000306	-0.003171	0.000046	-0.000746	0.000559	-0.028193	0.000000	-0.000004	-0.000081	0.003850	0.000075	-0.001384	0.005663	-0.001232	-0.000019	0.000428	-0.001268	-0.000215	0.000759	0.000574	-0.002276	0.000093	-0.001176	-0.000365	-0.021712	0.000001	-0.000006	-0.000108	0.005152	0.000001	-0.000030	0.000149	-0.002801	-0.000044	0.000557	-0.001503
1.400000	-0.000136	-0.000542	-0.000261	-0.003391	0.000050	-0.000847	0.000577	-0.030357	0.000001	-0.000005	-0.000103	0.004932	0.000077	-0.001423	0.005822	-0.001458	-0.000023	0.000506	-0.001433	-0.000200	0.000762	0.000528	-0.002255	0.000085	-0.001222	-0.000266	-0.021694	0.000001	-0.000008	-0.000140	0.006711	0.000004	-0.000089	0.000387	-0.002733	-0.000043	0.000646	-0.001570
1.500000	-0.000151	-0.000474	-0.000223	-0.003606	0.000051	-0.000930	0.000634	-0.032518	0.000001	-0.000007	-0.000134	0.006380	0.000080	-0.001487	0.006088	-0.001643	-0.000026	0.000595	-0.001606	-0.000181	0.000728	0.000473	-0.002216	0.000056	-0.001072	0.000053	-0.021660	0.000001	-0.000012	-0.000202	0.009680	0.000016	-0.000302	0.001254	-0.002394	-0.000038	0.000739	-0.001630
1.600000	-0.000166	-0.000407	-0.000184	-0.003821	0.000052	-0.001013	0.000691	-0.034678	0.000001	-0.000008	-0.000164	0.007828	0.000084	-0.001552	0.006353	-0.001827	-0.000028	0.000684	-0.001779	-0.000162	0.000694	0.000418	-0.002176	0.000026	-0.000922	0.000373	-0.021626	0.000002	-0.000015	-0.000264	0.012648	0.000028	-0.000515	0.002121	-0.002054	-0.000032	0.000831	-0.001690
1.700000	-0.000178	-0.000350	-0.000154	-0.004033	0.000050	-0.001070	0.000767	-0.036835	0.000001	-0.000010	-0.000200	0.009581	0.000088	-0.001637	0.006700	-0.001975	-0.000031	0.000782	-0.001958	-0.000143	0.000641	0.000358	-0.002141	-0.000001	-0.000751	0.000630	-0.021593	0.000002	-0.000018	-0.000322	0.015421	0.000038	-0.000708	0.002906	-0.001732	-0.000027	0.000917	-0.001748
1.800000	-0.000187	-0.000310	-0.000138	-0.004238	0.000043	-0.001087	0.000875	-0.038985	0.000002	-0.000013	-0.000247	0.011824	0.000094	-0.001753	0.007176	-0.002065	-0.000032	0.000895	-0.002148	-0.000123	0.000557	0.000290	-0.002112	-0.000024	-0.000547	0.000785	-0.021562	0.000003	-0.000021	-0.000374	0.017880	0.000047	-0.000868	0.003558	-0.001439	-0.000022	0.000993	-0.001802
1.900000	-0.000195	-0.000270	-0.000122	-0.004444	0.000037	-0.001104	0.000982	-0.041136	0.000002	-0.000016	-0.000294	0.014067	0.000101	-0.001870	0.007653	-0.002154	-0.000033	0.001008	-0.002339	-0.000103	0.000472	0.000223	-0.002082	-0.000046	-0.000343	0.000941	-0.021531	0.000003	-0.000024	-0.000425	0.020338	0.000055	-0.001029	0.004210	-0.001146	-0.000018	0.001068	-0.001857
2.000000	-0.000203	-0.000232	-0.000106	-0.004650	0.000030	-0.001119	0.001088	-0.043286	0.000002	-0.000018	-0.000341	0.016311	0.000107	-0.001986	0.008130	-0.002244	-0.000035	0.001124	-0.002531	-0.000084	0.000391	0.000162	-0.002058	-0.000067	-0.000157	0.001069	-0.021505	0.000003	-0.000027	-0.000469	0.022434	0.000063	-0.001166	0.004766	-0.000896	-0.000014	0.001142	-0.001911
2.100000	-0.000209	-0.000206	-0.000093	-0.004856	0.000023	-0.001118	0.001189	-0.045437	0.000003	-0.000021	-0.000388	0.018554	0.000113	-0.002103	0.008607	-0.002334	-0.000036	0.001251	-0.002732	-0.000069	0.000326	0.000143	-0.002058	-0.000070	-0.000075	0.001039	-0.021507	0.000003	-0.000027	-0.000469	0.022434	0.000063	-0.001166	0.004767	-0.000896	-0.000014	0.001209	-0.001963
2.200000	-0.000214	-0.000180	-0.000081	-0.005061	0.000015	-0.001119	0.001289	-0.047588	0.000003	-0.000024	-0.000435	0.020804	0.000120	-0.002222	0.009093	-0.002418	-0.000038	0.001379	-0.002933	-0.000055	0.000262	0.000123	-0.002058	-0.000073	0.000000	0.001004	-0.021509	0.000003	-0.000027	-0.000469	0.022464	0.000063	-0.001177	0.004813	-0.000871	-0.000013	0.001276	-0.002015
2.300000	-0.000218	-0.000164	-0.000071	-0.005267	0.000011	-0.001136	0.001355	-0.049739	0.000003	-0.000027	-0.000485	0.023203	0.000129	-0.002398	0.009812	-0.002375	-0.000037	0.001521	-0.003145	-0.000044	0.000213	0.000110	-0.002059	-0.000058	-0.000084	0.000836	-0.021510	0.000003	-0.000028	-0.000485	0.023205	0.000079	-0.001460	0.005962	-0.000241	-0.000004	0.001347	-0.002065
2.400000	-0.000221	-0.000148	-0.000062	-0.005473	0.000007	-0.001153	0.001420	-0.051891	0.000004	-0.000030	-0.000535	0.025603	0.000139	-0.002574	0.010530	-0.002332	-0.000036	0.001663	-0.003357	-0.000034	0.000164	0.000097	-0.002060	-0.000044	-0.000167	0.000668	-0.021512	0.000004	-0.000029	-0.000500	0.023946	0.000094	-0.001742	0.007110	0.000389	0.000006	0.001418	-0.002116
2.500000	-0.000222	-0.000151	-0.000063	-0.005670	0.000005	-0.001210	0.001458	-0.054022	0.000004	-0.000031	-0.000568	0.027184	0.000148	-0.002739	0.011202	-0.002292	-0.000035	0.001860	-0.003599	-0.000029	0.000124	0.000077	-0.002044	-0.000038	-0.000247	0.000606	-0.021476	0.000003	-0.000027	-0.000470	0.022486	0.000094	-0.001740	0.007101	0.000425	0.000007	0.001523	-0.002174
2.600000	-0.000223	-0.000156	-0.000065	-0.005867	0.000003	-0.001271	0.001495	-0.056153	0.000004	-0.000033	-0.000600	0.028706	0.000156	-0.002902	0.011871	-0.002253	-0.000035	0.002061	-0.003843	-0.000024	0.000086	0.000055	-0.002026	-0.000033	-0.000326	0.000551	-0.021437	0.000003	-0.000025	-0.000436	0.020868	0.000093	-0.001717	0.007008	0.000418	0.000007	0.001632	-0.002233
2.700000	-0.000223	-0.000161	-0.000066	-0.006063	0.000002	-0.001331	0.001531	-0.058283	0.000004	-0.000035	-0.000632	0.030228	0.000165	-0.003066	0.012539	-0.002214	-0.000034	0.002262	-0.004087	-0.000019	0.000047	0.000034	-0.002009	-0.000028	-0.000405	0.000497	-0.021399	0.000003	-0.000023	-0.000402	0.019249	0.000092	-0.001694	0.006915	0.000410	0.000007	0.001740	-0.002292
2.800000	-0.000224	-0.000166	-0.000068	-0.006260	0.000000	-0.001391	0.001567	-0.060413	0.000005	-0.000037	-0.000664	0.031750	0.000174	-0.003230	0.013207	-0.002174	-0.000034	0.002463	-0.004330	-0.000015	0.000008	0.000013	-0.001991	-0.000023	-0.000483	0.000442	-0.021360	0.000003	-0.000021	-0.000368	0.017631	0.000090	-0.001672	0.006822	0.000403	0.000007	0.001848	-0.002350
2.900000	-0.000225	-0.000171	-0.000070	-0.006456	-0.000002	-0.001451	0.001603	-0.062543	0.000005	-0.000039	-0.000696	0.033272	0.000183	-0.003394	0.013875	-0.002135	-0.000033	0.002664	-0.004574	-0.000010	-0.000030	-0.000008	-0.001974	-0.000019	-0.000562	0.000388	-0.021321	0.000002	-0.000019	-0.000335	0.016012	0.000089	-0.001649	0.006729	0.000396	0.000006	0.001956	-0.002409
3.000000	-0.000224	-0.000191	-0.000122	-0.006654	0.000001	-0.001550	0.001499	-0.064676	0.000005	-0.000040	-0.000723	0.034594	0.000192	-0.003555	0.014531	-0.002102	-0.000032	0.002868	-0.004820	0.000033	-0.000386	-0.001110	-0.001987	0.000095	-0.001540	-0.002888	-0.021370	0.000002	-0.000012	-0.000211	0.010062	0.000084	-0.001547	0.006316	0.000215	0.000004	0.002080	-0.002473
3.100000	-0.000207	-0.000359	-0.000451	-0.006857	0.000093	-0.002441	-0.000273	-0.066842	0.000005	-0.000041	-0.000737	0.035233	0.000199	-0.003701	0.015129	-0.002097	-0.000032	0.003111	-0.005077	0.000204	-0.001964	-0.003682	-0.002037	0.001098	-0.010630	-0.020695	-0.021717	0.000001	-0.000009	-0.000138	0.006347	0.000079	-0.001463	0.005981	0.000050	0.000001	0.002513	-0.002596
3.200000	-0.000173	-0.000712	-0.000900	-0.007063	0.000285	-0.004479	-0.002926	-0.069029	0.000005	-0.000042	-0.000750	0.035813	0.000207	-0.003848	0.015732	-0.002090	-0.000032	0.003468	-0.005359	0.000326	-0.003460	-0.004458	-0.002060	0.001900	-0.019969	-0.026413	-0.021861	0.000001	-0.000012	-0.000135	0.005827	0.000079	-0.001475	0.006033	0.000070	0.000001	0.003511	-0.002813
3.300000	-0.000133	-0.001177	-0.001424	-0.007272	0.000517	-0.007115	-0.005777	-0.071225	0.000005	-0.000044	-0.000764	0.036365	0.000215	-0.003996	0.016338	-0.002082	-0.000032	0.003925	-0.005663	0.000429	-0.004979	-0.005567	-0.002095	0.002399	-0.027926	-0.029259	-0.021977	0.000002	-0.000018	-0.000143	0.005523	0.000080	-0.001480	0.006056	0.000080	0.000001	0.004881	-0.003097
3.400000	-0.000073	-0.001889	-0.002299	-0.007500	0.000837	-0.010963	-0.010263	-0.073520	0.000006	-0.000047	-0.000781	0.036884	0.000223	-0.004145	0.016947	-0.002073	-0.000032	0.004563	-0.006003	0.000651	-0.007815	-0.009085	-0.002414	0.003432	-0.041935	-0.046732	-0.023615	0.000004	-0.000032	-0.000177	0.005181	0.000080	-0.001489	0.006099	0.000096	0.000002	0.006969	-0.003521
3.500000	-0.000016	-0.002697	-0.002884	-0.007952	0.001140	-0.015348	-0.013470	-0.077109	0.000006	-0.000050	-0.000786	0.036763	0.000230	-0.004263	0.017432	-0.002134	-0.000033	0.005456	-0.006394	0.000517	-0.008052	-0.005057	-0.006742	0.002797	-0.043887	-0.028258	-0.048815	0.000004	-0.000032	0.000085	-0.007930	0.000046	-0.000861	0.003540	-0.001347	-0.000021	0.009674	-0.004058
3.600000	0.000033	-0.003589	-0.003624	-0.008731	0.001401	-0.020146	-0.017290	-0.082574	0.000007	-0.000055	-0.000779	0.035860	0.000234	-0.004344	0.017763	-0.002280	-0.000035	0.006668	-0.006848	0.000498	-0.009308	-0.008129	-0.008291	0.002585	-0.049776	-0.041273	-0.057345	0.000006	-0.000058	0.000052	-0.009048	0.000043	-0.000807	0.003323	-0.001450	-0.000023	0.013052	-0.004721
3.700000	0.000072	-0.004531	-0.004261	-0.009701	0.001561	-0.024874	-0.019807	-0.088924	0.000007	-0.000062	-0.000756	0.034088	0.000240	-0.004461	0.018242	-0.002345	-0.000036	0.008239	-0.007373	0.000318	-0.009395	-0.005902	-0.010957	0.001101	-0.045699	-0.021225	-0.069174	0.000007	-0.000066	0.000354	-0.023389	0.000078	-0.001440	0.005877	-0.000048	-0.000001	0.016951	-0.005505
3.800000	0.000091	-0.005488	-0.004912	-0.011124	0.001555	-0.029049	-0.021680	-0.097285	0.000008	-0.000070	-0.000714	0.031389	0.000250	-0.004640	0.018973	-0.002271	-0.000035	0.010265	-0.007993	0.000161	-0.009675	-0.006745	-0.016093	-0.000400	-0.040607	-0.018137	-0.091776	0.000008	-0.000081	0.000454	-0.028830	0.000108	-0.001979	0.008051	0.001145	0.000018	0.021304	-0.006422
3.900000	0.000112	-0.006642	-0.005994	-0.012788	0.001465	-0.033252	-0.024620	-0.106663	0.000009	-0.000081	-0.000672	0.028388	0.000261	-0.004842	0.019793	-0.002148	-0.000033	0.012797	-0.008726	0.000233	-0.012032	-0.011541	-0.016861	-0.000980	-0.042625	-0.031239	-0.094524	0.000011	-0.000118	0.000421	-0.030708	0.000112	-0.002036	0.008256	0.001252	0.000020	0.026270	-0.007544
4.000000	0.000129	-0.007933	-0.007020	-0.014650	0.001288	-0.037342	-0.026900	-0.116662	0.000011	-0.000095	-0.000621	0.024879	0.000275	-0.005086	0.020781	-0.001934	-0.000030	0.015796	-0.009569	0.000107	-0.013059	-0.009298	-0.020193	-0.002233	-0.039233	-0.017876	-0.104888	0.000013	-0.000144	0.000594	-0.038780	0.000155	-0.002831	0.011468	0.003024	0.000048	0.031694	-0.008841
4.100000	0.000118	-0.009252	-0.007900	-0.016840	0.000922	-0.040613	-0.027963	-0.127608	0.000012	-0.000110	-0.000550	0.020517	0.000289	-0.005347	0.021833	-0.001659	-0.000025	0.019487	-0.010589	-0.000160	-0.013051	-0.008397	-0.022438	-0.003905	-0.031317	-0.008534	-0.111093	0.000014	-0.000159	0.000697	-0.042766	0.000149	-0.002707	0.010934	0.002930	0.000046	0.037503	-0.010352
4.200000	0.000089	-0.010697	-0.009061	-0.019181	0.000435	-0.043460	-0.029534	-0.138825	0.000013	-0.000127	-0.000441	0.014161	0.000296	-0.005464	0.022298	-0.001605	-0.000024	0.023908	-0.011814	-0.000282	-0.014359	-0.011395	-0.023344	-0.004807	-0.028655	-0.015226	-0.112100	0.000013	-0.000161	0.001060	-0.062179	0.000072	-0.001274	0.005076	0.000703	0.000011	0.043763	-0.012126
4.300000	0.000064	-0.012381	-0.010671	-0.021538	-0.000070	-0.046517	-0.032106	-0.150061	0.000015	-0.000148	-0.000341	0.007773	0.000303	-0.005592	0.022804	-0.001535	-0.000023	0.028841	-0.013194	-0.000206	-0.017571	-0.017464	-0.023601	-0.005034	-0.031519	-0.028957	-0.112433	0.000018	-0.000222	0.000982	-0.063920	0.000076	-0.001298	0.005093	0.000719	0.000011	0.050469	-0.014140
4.400000	0.000013	-0.014167	-0.011998	-0.023902	-0.000668	-0.049353	-0.033841	-0.161268	0.000017	-0.000173	-0.000238	0.001307	0.000312	-0.005745	0.023406	-0.001426	-0.000022	0.034582	-0.014831	-0.000532	-0.017839	-0.013184	-0.023644	-0.006015	-0.028193	-0.017064	-0.112052	0.000019	-0.000252	0.001032	-0.064677	0.000087	-0.001523	0.006025	0.001090	0.000017	0.057653	-0.016451
4.500000	-0.000064	-0.015978	-0.013410	-0.026270	-0.001339	-0.051921	-0.035495	-0.172464	0.000019	-0.000201	-0.000136	-0.005183	0.000321	-0.005899	0.024013	-0.001315	-0.000020	0.040905	-0.016663	-0.000774	-0.018805	-0.016908	-0.023737	-0.006795	-0.026017	-0.021291	-0.112067	0.000023	-0.000301	0.000973	-0.064921	0.000092	-0.001554	0.006054	0.001103	0.000017	0.065127	-0.018964
4.600000	-0.000129	-0.018191	-0.015713	-0.028689	-0.002010	-0.054893	-0.038646	-0.183748	0.000022	-0.000237	-0.000049	-0.011760	0.000330	-0.006057	0.024618	-0.001204	-0.000018	0.047976	-0.018759	-0.000574	-0.023812	-0.025069	-0.024259	-0.006622	-0.031808	-0.034753	-0.112945	0.000030	-0.000388	0.000827	-0.065760	0.000097	-0.001588	0.006055	0.001112	0.000017	0.073198	-0.021868
4.700000	-0.000238	-0.020443	-0.017175	-0.031279	-0.002779	-0.057557	-0.039973	-0.195266	0.000024	-0.000277	0.000061	-0.019003	0.000343	-0.006275	0.025475	-0.000968	-0.000015	0.055953	-0.021196	-0.001263	-0.022011	-0.011644	-0.026175	-0.008030	-0.024890	-0.007169	-0.115599	0.000030	-0.000408	0.001072	-0.069422	0.000120	-0.002139	0.008427	0.002232	0.000035	0.081699	-0.025109
4.800000	-0.000391	-0.022649	-0.018713	-0.034747	-0.003626	-0.059911	-0.041444	-0.208081	0.000027	-0.000318	0.000223	-0.028947	0.000368	-0.006733	0.027300	-0.000240	-0.000003	0.064663	-0.023921	-0.001727	-0.021880	-0.016337	-0.036590	-0.008830	-0.022195	-0.016551	-0.131330	0.000031	-0.000448	0.001297	-0.085201	0.000245	-0.004351	0.017307	0.006583	0.000104	0.090518	-0.028606
4.900000	-0.000583	-0.024874	-0.020419	-0.038478	-0.004531	-0.062137	-0.043261	-0.221320	0.000030	-0.000366	0.000360	-0.037974	0.000394	-0.007193	0.029132	0.000475	0.000008	0.074216	-0.026991	-0.002115	-0.022350	-0.017916	-0.038927	-0.009322	-0.021633	-0.019936	-0.134918	0.000034	-0.000507	0.001303	-0.088896	0.000268	-0.004783	0.019027	0.007450	0.000117	0.099739	-0.032415
5.000000	-0.000837	-0.026944	-0.021684	-0.042350	-0.005517	-0.064008	-0.044367	-0.234782	0.000034	-0.000417	0.000501	-0.047088	0.000420	-0.007653	0.030969	0.001197	0.000019	0.084686	-0.030447	-0.002843	-0.019938	-0.010440	-0.039437	-0.010274	-0.016935	-0.007493	-0.135735	0.000034	-0.000538	0.001445	-0.091535	0.000254	-0.004606	0.018412	0.007253	0.000114	0.109283	-0.036492
5.100000	-0.001140	-0.028948	-0.023180	-0.046274	-0.006550	-0.065775	-0.046016	-0.248324	0.000037	-0.000474	0.000644	-0.056614	0.000445	-0.008106	0.032774	0.001908	0.000031	0.096126	-0.034325	-0.003278	-0.019701	-0.016109	-0.039509	-0.010573	-0.017142	-0.019186	-0.135837	0.000036	-0.000594	0.001424	-0.097298	0.000252	-0.004497	0.017879	0.007057	0.000111	0.119234	-0.040877
5.200000	-0.001499	-0.030819	-0.024491	-0.050244	-0.007633	-0.067401	-0.047475	-0.261945	0.000041	-0.000536	0.000794	-0.066584	0.000469	-0.008549	0.034539	0.002603	0.000042	0.108576	-0.038653	-0.003867	-0.018052	-0.012214	-0.039927	-0.011069	-0.015562	-0.013675	-0.136597	0.000037	-0.000638	0.001546	-0.101899	0.000241	-0.004375	0.017463	0.006874	0.000108	0.129562	-0.045541
5.300000	-0.001929	-0.032406	-0.025358	-0.054417	-0.008786	-0.068677	-0.048280	-0.275918	0.000044	-0.000598	0.000989	-0.078394	0.000492	-0.008971	0.036226	0.003259	0.000052	0.122072	-0.043458	-0.004651	-0.014446	-0.006424	-0.042733	-0.011879	-0.011003	-0.004769	-0.141496	0.000032	-0.000631	0.002162	-0.127205	0.000223	-0.004104	0.016466	0.006352	0.000100	0.140181	-0.050427
5.400000	-0.002393	-0.033975	-0.026855	-0.058644	-0.009942	-0.070118	-0.050348	-0.289914	0.000048	-0.000665	0.001222	-0.092945	0.000521	-0.009491	0.038308	0.004073	0.000065	0.136655	-0.048768	-0.004816	-0.015593	-0.018100	-0.042561	-0.011589	-0.015214	-0.026937	-0.140073	0.000034	-0.000688	0.002533	-0.159190	0.000317	-0.005698	0.022785	0.008927	0.000141	0.151263	-0.055617
5.500000	-0.002900	-0.035445	-0.028086	-0.062828	-0.011119	-0.071606	-0.052081	-0.303809	0.000051	-0.000736	0.001496	-0.109403	0.000551	-0.010039	0.040511	0.004935	0.000078	0.152367	-0.054609	-0.005284	-0.014217	-0.011026	-0.041621	-0.011858	-0.015135	-0.015732	-0.138470	0.000034	-0.000730	0.002937	-0.174096	0.000306	-0.005625	0.022645	0.008864	0.000140	0.162757	-0.061071
5.600000	-0.003473	-0.036603	-0.028721	-0.066642	-0.012358	-0.072772	-0.052872	-0.317023	0.000054	-0.000804	0.001872	-0.130223	0.000583	-0.010635	0.042920	0.005879	0.000093	0.169240	-0.061004	-0.006056	-0.010024	-0.003365	-0.036315	-0.012715	-0.010050	-0.003213	-0.128755	0.000022	-0.000675	0.004268	-0.229924	0.000333	-0.006197	0.025115	0.009857	0.000156	0.174542	-0.066709
5.700000	-0.004093	-0.037560	-0.029583	-0.070216	-0.013632	-0.073823	-0.054207	-0.329793	0.000056	-0.000874	0.002300	-0.153974	0.000617	-0.011255	0.045425	0.006862	0.000109	0.187311	-0.067972	-0.006435	-0.008567	-0.009722	-0.034532	-0.012910	-0.009932	-0.016012	-0.125472	0.000020	-0.000703	0.004550	-0.252249	0.000344	-0.006314	0.025536	0.010028	0.000158	0.186688	-0.072556
5.800000	-0.004755	-0.038318	-0.030341	-0.073675	-0.014938	-0.074755	-0.055470	-0.342355	0.000058	-0.000946	0.002760	-0.179264	0.000651	-0.011884	0.047978	0.007865	0.000125	0.206613	-0.075535	-0.006839	-0.006579	-0.007089	-0.034000	-0.013216	-0.008731	-0.012291	-0.124570	0.000019	-0.000732	0.004760	-0.260662	0.000342	-0.006348	0.025768	0.010129	0.000160	0.199173	-0.078589
5.900000	-0.005468	-0.038775	-0.030725	-0.077151	-0.016297	-0.075360	-0.056116	-0.355001	0.000059	-0.001018	0.003267	-0.206341	0.000685	-0.012522	0.050573	0.008891	0.000141	0.227173	-0.083705	-0.007353	-0.003265	-0.003385	-0.034905	-0.013815	-0.004759	-0.006023	-0.126976	0.000011	-0.000713	0.005243	-0.279146	0.000345	-0.006423	0.026150	0.010366	0.000164	0.211910	-0.084753
6.000000	-0.006199	-0.039163	-0.031656	-0.080761	-0.017656	-0.076048	-0.057855	-0.367927	0.000061	-0.001094	0.003757	-0.233580	0.000720	-0.013159	0.053160	0.009913	0.000157	0.249019	-0.092497	-0.007307	-0.004156	-0.010283	-0.038592	-0.013450	-0.008343	-0.019488	-0.134016	0.000021	-0.000830	0.004465	-0.254100	0.000334	-0.006180	0.025113	0.009832	0.000155	0.225030	-0.091110
6.100000	-0.006929	-0.039609	-0.032635	-0.084656	-0.018992	-0.077013	-0.059725	-0.381406	0.000063	-0.001183	0.004176	-0.257713	0.000752	-0.013761	0.055606	0.010863	0.000172	0.272201	-0.101938	-0.007307	-0.004755	-0.009827	-0.040273	-0.013257	-0.010997	-0.018922	-0.137373	0.000029	-0.000941	0.003968	-0.232042	0.000319	-0.005895	0.023969	0.009244	0.000146	0.238582	-0.097678
6.200000	-0.007661	-0.040112	-0.033572	-0.090157	-0.020313	-0.078225	-0.061551	-0.397909	0.000067	-0.001283	0.004546	-0.279727	0.000783	-0.014333	0.057932	0.011750	0.000186	0.296761	-0.112045	-0.007329	-0.005241	-0.008617	-0.067152	-0.013171	-0.013144	-0.017079	-0.187779	0.000039	-0.001068	0.003262	-0.199981	0.000294	-0.005451	0.022197	0.008312	0.000131	0.252582	-0.104463
6.300000	-0.008410	-0.040538	-0.034087	-0.097134	-0.021657	-0.079396	-0.062595	-0.417174	0.000071	-0.001392	0.004872	-0.299210	0.000812	-0.014870	0.060125	0.012567	0.000199	0.322740	-0.122841	-0.007624	-0.003458	-0.002326	-0.074454	-0.013671	-0.010652	-0.005117	-0.201409	0.000039	-0.001113	0.003183	-0.186655	0.000282	-0.005260	0.021502	0.007945	0.000125	0.266953	-0.111421
6.400000	-0.009194	-0.040713	-0.034219	-0.104545	-0.023067	-0.080158	-0.062911	-0.437249	0.000074	-0.001501	0.005197	-0.317950	0.000840	-0.015396	0.062276	0.013363	0.000211	0.350172	-0.134339	-0.008020	-0.000507	0.000963	-0.076433	-0.014416	-0.005626	0.001204	-0.205098	0.000032	-0.001101	0.003242	-0.183322	0.000278	-0.005195	0.021288	0.007833	0.000124	0.281571	-0.118485
